"","Article.Title","Link","Date.Published","News.Outlet","Preview","Key.Author","All.Authors"
"156","Auction winners sign NC offshore wind leases just ahead of ban ...","<a href='https://www.wfae.org/energy-environment/2022-07-01/auction-winners-sign-nc-offshore-wind-leases-just-ahead-of-ban' target='_blank'>Link to Article</a>","2022-07-01","www.wfae.org","The two companies that won a federal auction to build wind farms off North Carolina have finalized leases, just before the start of 10-year federal moratorium ordered by the Trump administration.","David Boraks",""
"157","Davidson rally shows support for Ukraine after 'this awful invasion ...","<a href='https://www.wfae.org/politics/2022-03-07/davidson-rally-shows-support-for-ukraine-after-this-awful-invasion' target='_blank'>Link to Article</a>","2022-03-07","www.wfae.org","Several hundred people gathered on the Davidson Village Green on Sunday night for a rally in support of Ukraine, organized by residents with ties to the country. People wearing yellow and blue, some wrapped in Ukrainian flags, listened to speeches and reflected on the tragedy of the war.","David Boraks",""
"159","NC regulators begin hearings on Duke Energy carbon reduction ...","<a href='https://www.wfae.org/energy-environment/2022-07-11/nc-regulators-begin-hearings-on-duke-energy-carbon-reduction-plan' target='_blank'>Link to Article</a>","2022-07-11","www.wfae.org","North Carolina utility regulators will hold public hearings around the state beginning this week on Duke Energy's proposed plan for cutting carbon emissions from energy generation.","David Boraks",""
"161","Across the Carolinas, December was warmer and drier than normal ...","<a href='https://www.wfae.org/energy-environment/2022-01-05/across-the-carolinas-december-was-warmer-and-drier-than-normal' target='_blank'>Link to Article</a>","2022-01-05","www.wfae.org","All those 70-plus degree days during the holidays added up to a December that was significantly warmer and drier than normal across the Carolinas. Experts say it's a sign of both short- and long-term climate trends.","David Boraks",""
"162","Gov. Roy Cooper order boosts NC's climate goals and targets ...","<a href='https://www.wfae.org/energy-environment/2022-01-07/cooper-order-boosts-climate-goals-targets-environmental-injustice' target='_blank'>Link to Article</a>","2022-01-07","www.wfae.org","A new executive order from Governor Roy Cooper sets more ambitious goals for fighting climate change across the state and calls for new efforts to limit environmental injustice.","David Boraks",""
"163","Davidson asbestos mill project inches forward; no start date yet ...","<a href='https://www.wfae.org/energy-environment/2022-07-07/davidson-asbestos-mill-project-inches-forward-no-start-date-yet' target='_blank'>Link to Article</a>","2022-07-07","www.wfae.org","Plans to redevelop a former cotton and asbestos mill in downtown Davidson are inching forward after the project hit two key milestones.","David Boraks",""
"164","Judge approves nearly $5M penalty over gasoline spill | WFAE 90.7 ...","<a href='https://www.wfae.org/energy-environment/2022-07-07/judge-approves' target='_blank'>Link to Article</a>","2022-07-07","www.wfae.org","A Mecklenburg County judge has approved Colonial Pipeline's agreement with state regulators that includes nearly $5 million in penalties for a massive gasoline spill in Huntersville two years ago.","David Boraks",""
"165","Duke Energy to offer regulators options on carbon reduction | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-05-15/duke-energy-to-offer-regulators-options-on-carbon-reduction' target='_blank'>Link to Article</a>","2022-05-15","www.wfae.org","Duke Energy will present North Carolina utility regulators with a plan Monday for shifting away from fossil fuels. Actually, it's expected to be not just a single plan, but several plans.","David Boraks",""
"166","An Outer Banks boating channel is impassable because of sand ...","<a href='https://www.wfae.org/energy-environment/2022-05-23/an-outer-banks-boating-channel-is-impassable-because-of-sand-officials-say' target='_blank'>Link to Article</a>","2022-05-23","www.wfae.org","The U.S. Coast Guard and Army Corps of Engineers are working to open a new boating channel at Oregon Inlet at North Carolina's Outer Banks because of sand on the existing route.","David Boraks",""
"168","In Greensboro, Biden touts return of jobs to U.S. and pledges action ...","<a href='https://www.wfae.org/politics/2022-04-14/in-greensboro-biden-touts-return-of-jobs-to-u-s-and-pledges-action-on-racial-inequity' target='_blank'>Link to Article</a>","2022-04-14","www.wfae.org","President Joe Biden was in Greensboro Thursday to talk up his administration's efforts to rebuild the economy and address racial inequality.","David Boraks",""
"169","Appeal to halt Outer Banks bridge cites lack of need, rising seas ...","<a href='https://www.wfae.org/energy-environment/2022-01-31/appeal-to-halt-outer-banks-bridge-cites-lack-of-need-rising-seas' target='_blank'>Link to Article</a>","2022-01-31","www.wfae.org","Environmental and citizens groups have filed a federal court appeal in hopes of stopping a half-billion-dollar bridge proposed at North Carolina's Outer Banks. And they're citing sea level rise as an argument.","David Boraks",""
"170","A study says a lithium mine would boost Gaston County's economy ...","<a href='https://www.wfae.org/energy-environment/2022-01-12/a-study-says-a-lithium-mine-would-boost-gaston-countys-economy-but-leaders-are-skeptical' target='_blank'>Link to Article</a>","2022-01-12","www.wfae.org","Piedmont Lithium says its proposed mine and processing operation in northern Gaston County will create more than 1,000 jobs and generate $3.9 billion in economic activity in its first six years. But those predictions got a cool reception Tuesday from county commissioners and residents.","David Boraks",""
"171","Be prepared: Atlantic could see 3 to 6 major hurricanes this year ...","<a href='https://www.wfae.org/energy-environment/2022-05-24/be-prepared-atlantic-could-see-6-to-10-major-hurricanes-this-year' target='_blank'>Link to Article</a>","2022-05-24","www.wfae.org","Federal forecasters are predicting the seventh straight above-normal Atlantic hurricane season and urging preparedness to avoid a repeat of disasters like Hurricane Ida, which lashed Louisiana and produced tornadoes and floods in the northeast last year.","David Boraks",""
"172","As Charlotte pursues climate goals, some worry they're unreachable ...","<a href='https://www.wfae.org/energy-environment/2022-01-24/as-charlotte-pursues-climate-goals-some-worry-theyre-unreachable' target='_blank'>Link to Article</a>","2022-01-24","www.wfae.org","Three years ago, the Charlotte City Council adopted goals to reduce greenhouse gas emissions and address climate change. WFAE's David Boraks reports on progress and concerns that the city won't meet its goals.","David Boraks",""
"173","North Carolina DEQ grants air quality permit to Sampson County ...","<a href='https://www.wfae.org/energy-environment/2022-01-20/north-carolina-deq-grants-air-quality-permit-to-sampson-county-wood-pellet-plant' target='_blank'>Link to Article</a>","2022-01-20","www.wfae.org","State environmental regulators have approved an air quality permit for a wood pellet plant in Sampson County. The permit was granted despite concerns by environmental and social justice groups.","David Boraks",""
"174","Catawba commissioners cite reasons for rejecting solar farm | WUNC","<a href='https://www.wunc.org/2022-07-21/catawba-commissioners-cite-reasons-for-rejecting-solar-farm' target='_blank'>Link to Article</a>","2022-07-21","www.wunc.org","Catawba County Commissioners say a proposed solar farm that would have supplied electricity to Wells Fargo was rejected this spring because it doesn't fit the county's vision for the site.","David Boraks",""
"175","Winter in the Carolinas was warmer than normal, driven by climate ...","<a href='https://www.wunc.org/environment/2022-04-25/winter-in-the-carolinas-was-warmer-than-normal-driven-by-climate-change' target='_blank'>Link to Article</a>","2022-04-25","www.wunc.org","Forecasters last fall predicted a warmer, drier winter for the Carolinas, and that's what we got. It's a trend dating from at least the 1970s. In fact, federal weather data show that winters are warming faster than any other season across the region.","David Boraks",""
"176","Huntersville gas spill total rises again; size remains a mystery ...","<a href='https://www.wfae.org/energy-environment/2022-01-15/huntersville-gas-spill-total-rises-again-size-remains-a-mystery' target='_blank'>Link to Article</a>","2022-01-15","www.wfae.org","Colonial Pipeline says it's still recovering gasoline daily from a massive spill nearly 18 months ago in Huntersville, and still has no estimate of how much might be left.","David Boraks",""
"177","Kings Mountain lithium mine could reopen to supply battery makers ...","<a href='https://www.wfae.org/energy-environment/2022-03-25/kings-mountain-lithium-mine-could-reopen-to-supply-battery-makers' target='_blank'>Link to Article</a>","2022-03-25","www.wfae.org","Charlotte-based Albemarle Corp. is considering reopening an old lithium mine near Kings Mountain to supply electric vehicle battery makers.","David Boraks",""
"178","As NC's governor calls for a redistricting commission, candidates ...","<a href='https://www.wfae.org/politics/2022-02-24/as-ncs-governor-calls-for-a-redistricting-commission-candidates-resume-filing-to-run' target='_blank'>Link to Article</a>","2022-02-24","www.wfae.org","North Carolina candidates have been welcomed back into election offices to file for this year’s races following a delay that lasted over two months. But in Charlotte, Gov. Roy Cooper said the state needs an independent way to draw political districts.","David Boraks",""
"179","Europe considers rules changes that would limit US pellet industry ...","<a href='https://www.wfae.org/energy-environment/2022-05-19/europe-considers-rules-changes-that-would-limit-us-pellet-industry' target='_blank'>Link to Article</a>","2022-05-19","www.wfae.org","The European Parliament is taking steps to reverse climate policies that promote the use of wood pellets to replace coal in power plants. That would put the brakes on a controversial industry that's booming in the Southeast.","David Boraks",""
"180","The way North Carolina's electricity rates are set will change with a ...","<a href='https://www.wfae.org/energy-environment/2022-02-17/the-way-north-carolinas-electricity-rates-are-set-will-change-with-a-new-law' target='_blank'>Link to Article</a>","2022-02-17","www.wfae.org","The way North Carolina's big electric companies set rates is changing in a big way. State regulators adopted rules last week to carry out a new law that among other things lets utilities seek multi-year rate plans and earn performance-based bonuses.","David Boraks",""
"181","Groups criticize Duke Energy carbon plan for reliance on gas | WUNC","<a href='https://www.wunc.org/2022-07-18/groups-criticize-duke-energy-carbon-plan-for-reliance-on-gas' target='_blank'>Link to Article</a>","2022-07-18","www.wunc.org","Businesses, consumers and environmental groups are criticizing Duke Energy's proposed plan to reduce carbon from energy generation in North Carolina.","David Boraks",""
"182","CATS puts electric buses on the road, plots how to convert fleet ...","<a href='https://www.wfae.org/energy-environment/2022-04-22/cats-puts-electric-buses-on-the-road-plots-how-to-convert-fleet' target='_blank'>Link to Article</a>","2022-04-22","www.wfae.org","Charlotte Area Transit System now has most of its 18 new electric buses on city roads as part of an 18-month trial. The head of CATS says he'll outline plans next week for replacing the entire fleet.","David Boraks",""
"183","3 months after ceremony, Outer Banks bridge still isn't open | WUNC","<a href='https://www.wunc.org/2022-07-19/3-months-after-ceremony-outer-banks-bridge-still-isnt-open' target='_blank'>Link to Article</a>","2022-07-19","www.wunc.org","A new bridge that shifts the main road on North Carolina's Outer Banks off a frequently-flooded section of Hatteras Island still isn't open, three months after officials held a grand opening. State transportation officials blame the holdup on poor quality pavement markings.","David Boraks",""
"186","South Carolina textile dyeing plant added to EPA Superfund priority ...","<a href='https://www.wfae.org/energy-environment/2022-03-18/south-carolina-textile-dyeing-plant-added-to-epa-superfund-priority-list' target='_blank'>Link to Article</a>","2022-03-18","www.wfae.org","The EPA says a former textile dyeing plant in South Carolina is among a dozen hazardous waste sites nationwide that have been added to the Superfund National Priorities List.","David Boraks",""
"187","Is it time to consider a new normal for winter in the Carolinas ...","<a href='https://www.wfae.org/energy-environment/2022-01-09/is-it-time-to-consider-a-new-normal-for-winter-in-the-carolinas' target='_blank'>Link to Article</a>","2022-01-09","www.wfae.org","December's un-wintry weather across the Southeast brought lots of unusual scenes: Crowds packing parks and beer gardens, people wearing short sleeves to Christmas parades, and azaleas blooming just before the holidays. Are the month's above-average temperatures a sign we need to reconsider what a normal winter looks like in the Carolinas?","David Boraks",""
"188","NC businesses ride the e-cycle wave. Is this your next vehicle ...","<a href='https://www.wfae.org/energy-environment/2022-02-12/nc-businesses-ride-the-e-cycle-wave-is-this-your-next-vehicle' target='_blank'>Link to Article</a>","2022-02-12","www.wfae.org","Bicycle sales have surged during the coronavirus pandemic as more of us take to the roads and greenways for recreation - or give up our cars. Electric bikes and e-cycles are the market's fastest-growing segment.","David Boraks",""
"190","Davidson startup has a solution to single-use plastic water bottles ...","<a href='https://www.wfae.org/energy-environment/2022-07-01/davidson-startup-says-it-has-a-solution-for-single-use-plastic-water-bottles' target='_blank'>Link to Article</a>","2022-07-01","www.wfae.org","Around the world, a million plastic bottles are bought every minute, according to the UN Environment Program. A Davidson startup company says it has a solution: bottled water that comes in refillable aluminum or glass containers.","David Boraks",""
"193","Solar installers say Duke Energy plan would hurt rooftop business ...","<a href='https://www.wfae.org/energy-environment/2022-03-10/solar-installers-say-duke-energy-plan-would-hurt-rooftop-business' target='_blank'>Link to Article</a>","2022-03-10","www.wfae.org","A group of North Carolina solar installers is challenging Duke Energy's proposal to change the way rooftop solar owners are paid for electricity. They say it would hurt business and hamper the state's climate change efforts.","David Boraks",""
"194","NC and Duke Energy slipping in Southeast regional solar ranking ...","<a href='https://www.wfae.org/energy-environment/2022-07-21/n-c-and-duke-energy-slipping-in-southeast-regional-solar-ranking' target='_blank'>Link to Article</a>","2022-07-21","www.wfae.org","North Carolina has long been a leader in solar energy. A new report says the state and its largest utility, Duke Energy, are continuing to slip in the rankings for solar energy capacity in the Southeast and nationally.","David Boraks",""
"195","With 2 new solar projects, Duke Energy will sell electricity to itself ...","<a href='https://www.wunc.org/business-economy/2022-01-28/with-2-new-solar-projects-duke-energy-will-sell-electricity-to-itself' target='_blank'>Link to Article</a>","2022-01-28","www.wunc.org","Two new North Carolina solar farms owned by a subsidiary of Duke Energy have begun generating electricity. And for the first time, they're selling it to the company's regulated consumer side.","David Boraks",""
"196","Adapt: Changing Climate in the Carolinas | WFAE 90.7 - Charlotte's ...","<a href='https://www.wfae.org/energy-environment/2022-09-29/special-report-adapt-changing-climate-in-the-carolinas' target='_blank'>Link to Article</a>","2022-09-29","www.wfae.org","WFAE climate reporter David Boraks hosts this one-hour special report that examines how climate change affects the Carolinas and how we're responding. We hear from scientists, farmers, policymakers and other experts, as well as from activists concerned with the inequities of climate change.","David Boraks",""
"197","Will NC meet climate goals? 'We don't have a choice,' says DEQ ...","<a href='https://www.wfae.org/energy-environment/2022-09-03/will-nc-meet-climate-goals-we-dont-have-a-choice-says-deq-chief-biser' target='_blank'>Link to Article</a>","2022-09-03","www.wfae.org","North Carolina's top environmental regulator says the state must keep making progress toward climate goals set four years ago and updated this year. In an interview, Elizabeth Biser also talked about federal funding coming to N.C. and about holding Colonial Pipeline accountable for the massive gasoline in Huntersville two years ago.","David Boraks",""
"198","Could a distributed power network guard against threats to the grid ...","<a href='https://www.wfae.org/energy-environment/2022-12-16/could-a-distributed-power-network-guard-against-threats-to-the-grid-like-the-moore-attack' target='_blank'>Link to Article</a>","2022-12-16","www.wfae.org","The U.S. power system is centralized. We rely on large, mostly fossil-fuel-burning plants to generate electricity. It's sent out on high-voltage wires over long distances (the grid). Substations step it down to lower voltages to power your home or business. An attack, a storm or other disruption can affect the wider network. But what if there was another way — a more decentralized solution?","David Boraks",""
"199","Dangerous heat days will multiply over the next 30 years, report ...","<a href='https://www.wfae.org/energy-environment/2022-08-29/report-says-dangerous-heat-days-will-multiply-over-the-next-30-years' target='_blank'>Link to Article</a>","2022-08-29","www.wfae.org","A new report says the number of dangerously hot days will multiply across the U.S. over the next 30 years due to global warming, even in normally cooler areas like the North Carolina mountains.","David Boraks",""
"200","Moore County attack shows U.S. electric grid's Achilles' heel | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-12-05/moore-county-attack-shows-u-s-electric-grids-achilles-heel' target='_blank'>Link to Article</a>","2022-12-05","www.wfae.org","Authorities say it's still too early to say who fired gunshots into a pair of Duke Energy substations in central North Carolina, or why. But experts say the attack is a warning sign of the electric grid's vulnerability to people with bad intentions.","David Boraks",""
"201","Battery component maker plans $3.5B campus near Charleston ...","<a href='https://www.wfae.org/business/2022-12-14/battery-component-maker-plans-3-5b-campus-near-charleston' target='_blank'>Link to Article</a>","2022-12-14","www.wfae.org","Redwood Materials, a Nevada company that makes electric vehicle battery components, says it will build a $3.5 billion campus near Charleston, South Carolina. State officials say it's the largest economic development investment in South Carolina's history.","David Boraks",""
"202","North Carolina governor says electric trucks are key to cutting ...","<a href='https://www.wunc.org/2022-12-02/north-carolina-governor-says-electric-trucks-are-key-to-cutting-climate-pollution' target='_blank'>Link to Article</a>","2022-12-02","www.wunc.org","The electric vehicle industry is growing across the U.S. and in North Carolina, mainly as sales of electric passenger vehicles speed up. But what about bigger vehicles? Gov. Roy Cooper said this week state officials are drafting new rules that could get more electric medium- and heavy-duty trucks and buses on state roads.","David Boraks",""
"203","How should NC shift to electric trucks? DEQ wants to know | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-12-26/how-should-nc-shift-to-electric-trucks-deq-wants-to-know' target='_blank'>Link to Article</a>","2022-12-26","www.wfae.org","Public meetings are planned around the state in the coming weeks to help state environmental officials draft rules to promote a shift to electric trucks.","David Boraks",""
"204","Charlotte's solar challenges follow similar projects' rising costs ...","<a href='https://www.wunc.org/2022-11-29/charlottes-solar-challenges-follow-a-trend-with-similar-projects' target='_blank'>Link to Article</a>","2022-11-29","www.wunc.org","A solar farm project that was supposed to help the city of Charlotte meet its climate goals is now uncertain after developers said they need a 25% price increase to keep it financially viable. It's one of many nationwide stalled by economic and social headwinds.","David Boraks",""
"205","Duke Energy Progress rates rise 9.9% because of higher fuel costs ...","<a href='https://www.wunc.org/2022-11-30/duke-energy-progress-rates-rise-9-9-because-of-higher-fuel-costs' target='_blank'>Link to Article</a>","2022-11-30","www.wunc.org","Electricity rates will rise 9.9% on Thursday for Duke Energy Progress customers in Asheville, Raleigh and eastern North Carolina, because of higher costs for natural gas.","David Boraks",""
"206","Piedmont Lithium picks east Tennessee for lithium plant | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-09-01/piedmont-lithium-picks-east-tennessee-for-lithium-plant' target='_blank'>Link to Article</a>","2022-09-01","www.wfae.org","Piedmont Lithium has picked a site in eastern Tennessee for a $600 million lithium processing plant. The Belmont-based company says it believes the plant will be the largest in the U.S. when it opens in 2025.","David Boraks",""
"207","After unwrapping gifts, take that white foam to the recycling center ...","<a href='https://www.wfae.org/energy-environment/2022-12-09/after-you-unwrap-all-those-gifts-drop-off-white-foam-at-mecklenburg-recycling-centers' target='_blank'>Link to Article</a>","2022-12-09","www.wfae.org","The holiday season brings lots of foam packing into our homes and it usually gets tossed in the trash. This year, Mecklenburg County will recycle that foam for you.","David Boraks",""
"208","NC energy regulators face a choice with Duke carbon-cutting plan ...","<a href='https://www.wfae.org/energy-environment/2022-12-21/nc-energy-regulators-face-a-choice-with-duke-carbon-cutting-plan-how-fast-and-how-far-to-go' target='_blank'>Link to Article</a>","2022-12-21","www.wfae.org","State regulators face a year-end deadline to decide how Duke Energy will eliminate carbon emissions at power plants to meet the state's climate goals. After a year of debate, the North Carolina Utilities Commission is expected to issue an order next week.","David Boraks",""
"209","Solar installer's failure is a red flag for buyers; how to avoid scams ...","<a href='https://www.wfae.org/energy-environment/2022-10-01/solar-installers-failure-is-a-red-flag-for-buyers-how-to-avoid-scams' target='_blank'>Link to Article</a>","2022-10-01","www.wfae.org","Rooftop solar power has become something of a frontier land rush as we shift to renewable energy to fight climate change. Hundreds of entrepreneurs, some with little or no experience, have flooded into the business. The recent collapse of a Mooresville-based installer is a warning to buyers.","David Boraks",""
"210","Few answers in Moore County more than a week after substation ...","<a href='https://www.wfae.org/crime-justice/2022-12-13/few-answers-in-moore-county-more-than-week-after-substation-attacks' target='_blank'>Link to Article</a>","2022-12-13","www.wfae.org","Ten days after two electrical substations in central North Carolina were knocked out by gunfire, there are still more questions than answers about the incident. The outage left about 45,000 customers without power, some for as long as five days","David Boraks",""
"211","Charlotte plans electric vehicle sharing service at affordable housing ...","<a href='https://www.wfae.org/energy-environment/2022-11-12/charlotte-plans-an-ev-sharing-service-at-affordable-housing-sites' target='_blank'>Link to Article</a>","2022-11-12","www.wfae.org","Think of it as Zipcar for electric vehicles in underserved neighborhoods: In some Charlotte affordable housing complexes next year you'll be able to reserve and drive EVs as part of a federally backed car-sharing pilot program.","David Boraks",""
"212","Groups say Duke Energy carbon plan limits their climate efforts ...","<a href='https://www.wfae.org/energy-environment/2022-08-23/groups-say-duke-energy-carbon-plan-limits-their-climate-efforts' target='_blank'>Link to Article</a>","2022-08-23","www.wfae.org","Businesses and local governments across North Carolina have set goals for reducing their reliance on fossil fuels. But they say those climate goals could be out of reach unless state regulators require changes in Duke Energy's plan for cutting carbon emissions from energy generation.","David Boraks",""
"213","Regulators get few answers from Duke about substation attacks ...","<a href='https://www.wfae.org/energy-environment/2022-12-12/regulators-get-few-answers-from-duke-about-substation-attacks' target='_blank'>Link to Article</a>","2022-12-12","www.wfae.org","Duke Energy officials faced questions from state utility regulators in Raleigh on Monday about the Dec. 3 attack on two electrical substations in Moore County. Three Duke executives offered few new details and still aren't saying publicly what the attack might cost customers.","David Boraks",""
"214","Gaston mine would supply needed lithium, but neighbors fight it ...","<a href='https://www.wfae.org/energy-environment/2022-11-07/gaston-mine-would-supply-needed-lithium-but-neighbo-fight-it' target='_blank'>Link to Article</a>","2022-11-07","www.wfae.org","There's a race on to mine lithium in the U.S. for electric vehicle batteries. It's part of the fight to slow global warming — and to some people a matter of national security. But to neighbors, a proposed mine in Gaston County is an impending environmental disaster.","David Boraks",""
"215","A proposed lithium mine presents a climate versus environment ...","<a href='https://www.wfae.org/united-states-world/united-states-world/2022-11-12/a-proposed-lithium-mine-presents-a-climate-versus-environment-conflict' target='_blank'>Link to Article</a>","2022-11-12","www.wfae.org","The U.S. wants to mine lithium for electric vehicle batteries to meet climate change goals. But residents near a proposed open-pit mine object.","David Boraks",""
"216","Appeals court upholds dismissal of suit over Confederate plates ...","<a href='https://www.wfae.org/race-equity/2022-12-23/appeals-court-upholds-dismissal-of-suit-over-confederate-plates' target='_blank'>Link to Article</a>","2022-12-23","www.wfae.org","A federal appeals court has upheld the dismissal of a lawsuit over North Carolina's decision to stop issuing specialty license plates with the Confederate battle flag.","David Boraks",""
"217","Will NC join California in cutting payments to rooftop solar owners ...","<a href='https://www.wfae.org/energy-environment/2022-12-26/will-nc-join-california-in-cutting-payments-to-rooftop-solar-owners' target='_blank'>Link to Article</a>","2022-12-26","www.wfae.org","California utility regulators last week adopted new rules sought by utility companies that reduce what rooftop solar owners get paid for electricity they send back to the grid. Will North Carolina be next?","David Boraks",""
"218","Climate activists chain themselves to entries at Charlotte private jet ...","<a href='https://www.wfae.org/energy-environment/2022-11-10/climate-activists-chain-themselves-to-entries-at-charlotte-private-jet-terminal' target='_blank'>Link to Article</a>","2022-11-10","www.wfae.org","Several climate protesters chained themselves to a door and a gate Thursday morning at the private jet terminal at Charlotte Douglas International Airport.","David Boraks",""
"219","Expert witness hearing starts Tuesday on Duke Energy's carbon ...","<a href='https://www.wfae.org/energy-environment/2022-09-12/expert-witness-hearing-starts-tuesday-on-duke-energys-carbon-plan' target='_blank'>Link to Article</a>","2022-09-12","www.wfae.org","Since filing its plans, Duke has faced a barrage of criticism from local government leaders, businesses, environmental groups and the attorney general's office.","David Boraks",""
"220","Amid climate change, Duke Energy spends millions on the power ...","<a href='https://www.wfae.org/energy-environment/2022-11-25/amid-climate-change-duke-energy-spends-millions-on-the-power-grid' target='_blank'>Link to Article</a>","2022-11-25","www.wfae.org","Climate change is already quietly costing us millions of dollars, as we try to prepare for extreme weather. In the Columbus County seat of Whiteville on Monday, Duke Energy celebrated the opening of a new electrical substation, part of $30 million in upgrades by Duke to ensure the power grid can withstand the next big hurricane.","David Boraks",""
"221","Buyers plan apartments, shops at two former Duke Energy buildings ...","<a href='https://www.wfae.org/business/2022-12-19/buyers-plan-apartments-shops-at-two-duke-energy-buildings-uptown' target='_blank'>Link to Article</a>","2022-12-19","www.wfae.org","Duke Energy completed the sale of two properties in uptown Charlotte last week as it prepares to consolidate office space at its new headquarters tower on South Tryon Street. Redevelopment plans for the two buildings include apartments, shops and offices.","David Boraks",""
"222","Duke Energy and its critics battle over its 'clean energy transition ...","<a href='https://www.wunc.org/2022-10-12/duke-energy-and-its-critics-battle-over-its-clean-energy-transition' target='_blank'>Link to Article</a>","2022-10-12","www.wunc.org","Federal and state officials are pushing electricity producers to shift away from fossil fuels to fight climate change. Here in North Carolina, state regulators are drafting a plan this fall to do that. Duke Energy is promoting its vision for a gradual ""clean energy transition."" At the same time, business and environmental groups are calling for a faster and cheaper shift.","David Boraks",""
"224","Encore: Some residents are concerned about domestic lithium ...","<a href='https://www.wunc.org/2022-12-08/encore-some-residents-are-concerned-about-domestic-lithium-mining-in-the-u-s' target='_blank'>Link to Article</a>","2022-12-08","www.wunc.org","The U.S. wants to mine more domestic lithium for electric vehicle batteries. It would require demolishing houses, digging up farms and disrupting streams. Some residents worry about the impact.","David Boraks",""
"227","Home buyers should be told about past flood damage, groups say ...","<a href='https://www.wfae.org/energy-environment/2022-12-01/home-buyers-should-be-told-about-past-flood-damage-groups-say' target='_blank'>Link to Article</a>","2022-12-01","www.wfae.org","Home sellers in North Carolina have to tell buyers if their properties are in a flood zone, but they don't have to say if homes have been damaged by flooding. As climate change brings more intense storms, environmental groups want to change that.","David Boraks",""
"228","Changing Climate in the Carolinas | WFAE 90.7 - Charlotte's NPR ...","<a href='https://www.wfae.org/show/charlotte-talks-with-mike-collins/2022-09-28/adapt-changing-climate-in-the-carolinas' target='_blank'>Link to Article</a>",NA,"www.wfae.org","WFAE climate reporter David Boraks looks at how climate change is affecting us in the Carolinas, and how we're responding.","David Boraks",""
"230","As the climate warms, we can't overlook threat of nighttime heat ...","<a href='https://www.wfae.org/energy-environment/2022-08-12/as-the-climate-warms-we-cant-overlook-threat-of-nighttime-heat' target='_blank'>Link to Article</a>","2022-08-12","www.wfae.org","Climate change has increased the number of hot days nationwide and increased the likelihood of unhealthy extreme heat. As we look for ways to cope, we usually focus on daytime heat. But researchers at Duke University say not enough attention is paid to higher temperatures overnight.","David Boraks",""
"233","NC governor's order calls for a faster shift to electric trucks and ...","<a href='https://www.wfae.org/energy-environment/2022-10-25/nc-governors-order-calls-for-a-faster-shift-to-electric-trucks-and-buses' target='_blank'>Link to Article</a>","2022-10-25","www.wfae.org","Gov. Roy Cooper issued another climate-related executive order Tuesday, this time pushing to increase the sale of electric trucks and buses in North Carolina. The governor said it would help the state meet its climate goals and create jobs.","David Boraks",""
"234","AG Josh Stein says regulators should not adopt Duke Energy's ...","<a href='https://www.wfae.org/energy-environment/2022-09-07/ag-josh-stein-says-regulators-should-not-adopt-duke-energys-carbon-plan-as-is' target='_blank'>Link to Article</a>","2022-09-07","www.wfae.org","NC Attorney General Josh Stein says state regulators should reject Duke Energy's proposals for reducing carbon from energy generation and instead, adopt a plan that meets the state's clean energy goals and costs less.","David Boraks",""
"235","NC experts don't see much progress at U.N. climate talks | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-11-24/n-c-experts-dont-see-much-progress-at-u-n-climate-talks' target='_blank'>Link to Article</a>","2022-11-24","www.wfae.org","The United Nations climate summit in Egypt closed last weekend with an agreement to create a fund for developing nations dealing with the effects of climate change caused mainly by carbon emissions in rich nations. But there was no movement on efforts to cut heat-trapping pollution that causes global warming — and North Carolina climate experts said this week there's lots more to be done.","David Boraks",""
"237","Instant study links Hurricane Ian's heavier rains to climate change ...","<a href='https://www.wfae.org/energy-environment/2022-09-30/instant-study-links-hurricane-ians-heavier-rains-to-climate-change' target='_blank'>Link to Article</a>","2022-09-30","www.wfae.org","As Hurricane Ian barrels through the Carolinas, it's a safe bet that climate change has something to do with its intensity.","David Boraks",""
"238","Officials tour Gastonia flood project, announce federal grants | WFAE ...","<a href='https://www.wfae.org/energy-environment/2022-08-12/officials-tour-gastonia-flood-project-announce-federal-grants' target='_blank'>Link to Article</a>","2022-08-12","www.wfae.org","Federal officials and Gov. Roy Cooper toured a federally-funded flood control project in Gastonia Friday to promote two programs that help communities nationwide deal with the effects of climate change.","David Boraks",""
"239","Duke Energy wants to pilot using F-150 batteries to supply the grid ...","<a href='https://www.wfae.org/energy-environment/2022-08-16/duke-energy-wants-to-pilot-using-f-150-batteries-to-supply-the-grid' target='_blank'>Link to Article</a>","2022-08-16","www.wfae.org","Duke Energy has asked state regulators to approve a test that would allow the utility to draw energy from electric vehicle batteries to the power grid during times of peak demand.","David Boraks",""
"240","Duke Energy seeks a 16% rate hike for eastern NC and Asheville ...","<a href='https://www.wfae.org/energy-environment/2022-10-06/duke-energy-seeks-a-16-rate-hike-for-eastern-nc-and-asheville' target='_blank'>Link to Article</a>","2022-10-06","www.wfae.org","Duke Energy has asked North Carolina regulators to approve rate increases totaling 16% over three years for customers of its Duke Energy Progress unit, in eastern North Carolina and the Asheville area. Duke says the extra money would pay to strengthen the electric grid, improve reliability and prepare for more renewable energy.","David Boraks",""
